TABLE_SCHEMA,TABLE_NAME,ORDINAL_POSITION,COLUMN_NAME,DATA_TYPE,IS_NULLABLE,COLUMN_DEFAULT,COLUMN_COMMENT
ods_mariadb_2b,ods_a168_payment_platform,11,status,varchar,YES,,source_type=int(1); 啟停用
ods_mariadb_2b,ods_a168_payment_platform,12,remark,varchar,YES,,source_type=varchar(20); 備註
ods_mariadb_2b,ods_a168_payment_platform,13,build_time,varchar,YES,,source_type=timestamp; 建立時間
ods_mariadb_2b,ods_a168_payment_platform,14,op_utp,varchar,YES,,source_type=varchar(1); 操作者utp
ods_mariadb_2b,ods_a168_payment_platform,15,op_level,varchar,YES,,source_type=int(11); 操作者層級
ods_mariadb_2b,ods_a168_payment_platform,16,op_mid,varchar,YES,,source_type=int(11); 操作者編號
ods_mariadb_2b,ods_a168_payment_platform,17,op_time,varchar,YES,,source_type=datetime; 操作時間
ods_mariadb_2b,ods_a168_payment_platform,18,op_ip,varchar,YES,,source_type=varchar(128); 操作者ip
ods_mariadb_2b,ods_a168_payment_platform,19,source_db,varchar,YES,,来源库
ods_mariadb_2b,ods_a168_payment_platform,20,source_table,varchar,YES,,来源表
ods_mariadb_2b,ods_a168_payment_platform,21,ods_table_name,varchar,YES,,ODS表名
ods_mariadb_2b,ods_a168_payment_platform,22,sync_time,datetime,YES,,同步时间
ods_mariadb_2b,ods_a168_payment_setting,1,__source_pk,varchar,NO,,源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5
ods_mariadb_2b,ods_a168_payment_setting,2,dt,date,NO,,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天
ods_mariadb_2b,ods_a168_payment_setting,3,id,varchar,YES,,source_type=int(11); 
ods_mariadb_2b,ods_a168_payment_setting,4,code,varchar,YES,,source_type=int(11); 平台代碼
ods_mariadb_2b,ods_a168_payment_setting,5,lv_id,varchar,YES,,source_type=int(11); 
ods_mariadb_2b,ods_a168_payment_setting,6,pm_id,varchar,YES,,source_type=int(11); payment_method id
ods_mariadb_2b,ods_a168_payment_setting,7,name,varchar,YES,,source_type=varchar(20); 支付名稱
ods_mariadb_2b,ods_a168_payment_setting,8,currency,varchar,YES,,source_type=varchar(8); 幣別
ods_mariadb_2b,ods_a168_payment_setting,9,MerchantID,varchar,YES,,source_type=varchar(50); 商戶號
ods_mariadb_2b,ods_a168_payment_setting,10,MerchantKeyPub,varchar,YES,,source_type=text; 商戶公鑰
ods_mariadb_2b,ods_a168_payment_setting,11,MerchantKey,varchar,YES,,source_type=text; 商戶密鑰
ods_mariadb_2b,ods_a168_payment_setting,12,single_min,varchar,YES,,"source_type=decimal(16,2); 單筆最低金額"
ods_mariadb_2b,ods_a168_payment_setting,13,single_max,varchar,YES,,"source_type=decimal(16,2); 單筆最高金額"
ods_mariadb_2b,ods_a168_payment_setting,14,extra,varchar,YES,,source_type=text; 其他資料 (json)
ods_mariadb_2b,ods_a168_payment_setting,15,status,varchar,YES,,source_type=int(1); 啟停用
ods_mariadb_2b,ods_a168_payment_setting,16,remark,varchar,YES,,source_type=varchar(20); 備註
ods_mariadb_2b,ods_a168_payment_setting,17,build_time,varchar,YES,,source_type=timestamp; 建立時間
ods_mariadb_2b,ods_a168_payment_setting,18,op_utp,varchar,YES,,source_type=varchar(1); 操作utp
ods_mariadb_2b,ods_a168_payment_setting,19,op_level,varchar,YES,,source_type=int(11); 操作者層級
ods_mariadb_2b,ods_a168_payment_setting,20,op_mid,varchar,YES,,source_type=int(11); 操作者編號
ods_mariadb_2b,ods_a168_payment_setting,21,op_time,varchar,YES,,source_type=datetime; 操作時間
ods_mariadb_2b,ods_a168_payment_setting,22,op_ip,varchar,YES,,source_type=varchar(128); 操作者ip
ods_mariadb_2b,ods_a168_payment_setting,23,source_db,varchar,YES,,来源库
ods_mariadb_2b,ods_a168_payment_setting,24,source_table,varchar,YES,,来源表
ods_mariadb_2b,ods_a168_payment_setting,25,ods_table_name,varchar,YES,,ODS表名
ods_mariadb_2b,ods_a168_payment_setting,26,sync_time,datetime,YES,,同步时间
ods_mariadb_2b,ods_a168_payment_type,1,__source_pk,varchar,NO,,源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5
ods_mariadb_2b,ods_a168_payment_type,2,dt,date,NO,,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天
ods_mariadb_2b,ods_a168_payment_type,3,type,varchar,YES,,source_type=varchar(10); 
ods_mariadb_2b,ods_a168_payment_type,4,cnname,varchar,YES,,source_type=varchar(20); 
ods_mariadb_2b,ods_a168_payment_type,5,twname,varchar,YES,,source_type=varchar(20); 
ods_mariadb_2b,ods_a168_payment_type,6,enname,varchar,YES,,source_type=varchar(20); 
ods_mariadb_2b,ods_a168_payment_type,7,inname,varchar,YES,,source_type=varchar(20); 
ods_mariadb_2b,ods_a168_payment_type,8,janame,varchar,YES,,source_type=varchar(20); 
ods_mariadb_2b,ods_a168_payment_type,9,koname,varchar,YES,,source_type=varchar(20); 
ods_mariadb_2b,ods_a168_payment_type,10,thname,varchar,YES,,source_type=varchar(20); 
ods_mariadb_2b,ods_a168_payment_type,11,viname,varchar,YES,,source_type=varchar(20); 
ods_mariadb_2b,ods_a168_payment_type,12,hiname,varchar,YES,,source_type=varchar(20); 
ods_mariadb_2b,ods_a168_payment_type,13,msname,varchar,YES,,source_type=varchar(20); 
ods_mariadb_2b,ods_a168_payment_type,14,source_db,varchar,YES,,来源库
ods_mariadb_2b,ods_a168_payment_type,15,source_table,varchar,YES,,来源表
ods_mariadb_2b,ods_a168_payment_type,16,ods_table_name,varchar,YES,,ODS表名
ods_mariadb_2b,ods_a168_payment_type,17,sync_time,datetime,YES,,同步时间
ods_mariadb_2b,ods_a168_permissionrole,1,__source_pk,varchar,NO,,源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5
ods_mariadb_2b,ods_a168_permissionrole,2,dt,date,NO,,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天
ods_mariadb_2b,ods_a168_permissionrole,3,roleid,varchar,YES,,source_type=int(11); t_roles id
ods_mariadb_2b,ods_a168_permissionrole,4,permissionid,varchar,YES,,source_type=int(11); t_permission id
ods_mariadb_2b,ods_a168_permissionrole,5,status,varchar,YES,,source_type=int(11); 0:禁用;1啟用
ods_mariadb_2b,ods_a168_permissionrole,6,lastmodifytime,varchar,YES,,source_type=timestamp; 最後修改時間
ods_mariadb_2b,ods_a168_permissionrole,7,source_db,varchar,YES,,来源库
ods_mariadb_2b,ods_a168_permissionrole,8,source_table,varchar,YES,,来源表
ods_mariadb_2b,ods_a168_permissionrole,9,ods_table_name,varchar,YES,,ODS表名
ods_mariadb_2b,ods_a168_permissionrole,10,sync_time,datetime,YES,,同步时间
ods_mariadb_2b,ods_a168_permissions,1,__source_pk,varchar,NO,,源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5
ods_mariadb_2b,ods_a168_permissions,2,dt,date,NO,,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天
ods_mariadb_2b,ods_a168_permissions,3,id,varchar,YES,,source_type=int(11); 
ods_mariadb_2b,ods_a168_permissions,4,permissiongroupid,varchar,YES,,source_type=int(11); t_permissions_group id
ods_mariadb_2b,ods_a168_permissions,5,name,varchar,YES,,source_type=varchar(50); 權限名稱
ods_mariadb_2b,ods_a168_permissions,6,status,varchar,YES,,source_type=int(11); 是否啟用 0:禁止;1:啟用
ods_mariadb_2b,ods_a168_permissions,7,mobilestatus,varchar,YES,,source_type=int(11); 手機板開關
ods_mariadb_2b,ods_a168_permissions,8,displayname,varchar,YES,,source_type=varchar(50); 顯示權限名稱
ods_mariadb_2b,ods_a168_permissions,9,ordered,varchar,YES,,source_type=int(11); 顯示的順序
ods_mariadb_2b,ods_a168_permissions,10,url,varchar,YES,,source_type=varchar(50); 程式連結
ods_mariadb_2b,ods_a168_permissions,11,lastmodifytime,varchar,YES,,source_type=timestamp; 最後修改時間
ods_mariadb_2b,ods_a168_permissions,12,allow_control,varchar,YES,,"source_type=varchar(128); 只開放的管理帳號id (123,456)"
ods_mariadb_2b,ods_a168_permissions,13,source_db,varchar,YES,,来源库
ods_mariadb_2b,ods_a168_permissions,14,source_table,varchar,YES,,来源表
ods_mariadb_2b,ods_a168_permissions,15,ods_table_name,varchar,YES,,ODS表名
ods_mariadb_2b,ods_a168_permissions,16,sync_time,datetime,YES,,同步时间
ods_mariadb_2b,ods_a168_permissionsPage,1,__source_pk,varchar,NO,,源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5
ods_mariadb_2b,ods_a168_permissionsPage,2,dt,date,NO,,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天
ods_mariadb_2b,ods_a168_permissionsPage,3,id,varchar,YES,,source_type=int(3); 
ods_mariadb_2b,ods_a168_permissionsPage,4,page,varchar,YES,,source_type=varchar(50); 頁面 url
ods_mariadb_2b,ods_a168_permissionsPage,5,pageName,varchar,YES,,source_type=varchar(12); 頁面名稱
ods_mariadb_2b,ods_a168_permissionsPage,6,element,varchar,YES,,source_type=varchar(32); 綁定的 element name
ods_mariadb_2b,ods_a168_permissionsPage,7,elementName,varchar,YES,,source_type=varchar(12); 顯示名稱 (吃語系)
ods_mariadb_2b,ods_a168_permissionsPage,8,status,varchar,YES,,"source_type=enum(''Y'',''N''); 預設開關"
ods_mariadb_2b,ods_a168_permissionsPage,9,source_db,varchar,YES,,来源库
ods_mariadb_2b,ods_a168_permissionsPage,10,source_table,varchar,YES,,来源表
ods_mariadb_2b,ods_a168_permissionsPage,11,ods_table_name,varchar,YES,,ODS表名
ods_mariadb_2b,ods_a168_permissionsPage,12,sync_time,datetime,YES,,同步时间
ods_mariadb_2b,ods_a168_permissionsPageRoles,1,__source_pk,varchar,NO,,源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5
ods_mariadb_2b,ods_a168_permissionsPageRoles,2,dt,date,NO,,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天
ods_mariadb_2b,ods_a168_permissionsPageRoles,3,id,varchar,YES,,source_type=int(11); 
ods_mariadb_2b,ods_a168_permissionsPageRoles,4,rolesId,varchar,YES,,source_type=int(3); 
ods_mariadb_2b,ods_a168_permissionsPageRoles,5,pageId,varchar,YES,,source_type=int(5); 
ods_mariadb_2b,ods_a168_permissionsPageRoles,6,status,varchar,YES,,"source_type=enum(''Y'',''N''); 啟/停用"
ods_mariadb_2b,ods_a168_permissionsPageRoles,7,source_db,varchar,YES,,来源库
ods_mariadb_2b,ods_a168_permissionsPageRoles,8,source_table,varchar,YES,,来源表
ods_mariadb_2b,ods_a168_permissionsPageRoles,9,ods_table_name,varchar,YES,,ODS表名
ods_mariadb_2b,ods_a168_permissionsPageRoles,10,sync_time,datetime,YES,,同步时间
ods_mariadb_2b,ods_a168_permissionsgroup,1,__source_pk,varchar,NO,,源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5
ods_mariadb_2b,ods_a168_permissionsgroup,2,dt,date,NO,,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天
ods_mariadb_2b,ods_a168_permissionsgroup,3,id,varchar,YES,,source_type=int(11); 
ods_mariadb_2b,ods_a168_permissionsgroup,4,name,varchar,YES,,source_type=varchar(50); 權限群組名稱
ods_mariadb_2b,ods_a168_permissionsgroup,5,status,varchar,YES,,source_type=int(11); 是否啟用 0:禁止;1:啟用
ods_mariadb_2b,ods_a168_permissionsgroup,6,displayname,varchar,YES,,source_type=varchar(50); 顯示權限群組名稱
ods_mariadb_2b,ods_a168_permissionsgroup,7,ordered,varchar,YES,,source_type=int(11); 排序
ods_mariadb_2b,ods_a168_permissionsgroup,8,lastmodifytime,varchar,YES,,source_type=timestamp; 
ods_mariadb_2b,ods_a168_permissionsgroup,9,icon,varchar,YES,,source_type=varchar(30); 圖示
ods_mariadb_2b,ods_a168_permissionsgroup,10,source_db,varchar,YES,,来源库
ods_mariadb_2b,ods_a168_permissionsgroup,11,source_table,varchar,YES,,来源表
ods_mariadb_2b,ods_a168_permissionsgroup,12,ods_table_name,varchar,YES,,ODS表名
ods_mariadb_2b,ods_a168_permissionsgroup,13,sync_time,datetime,YES,,同步时间
ods_mariadb_2b,ods_a168_play_set,1,__source_pk,varchar,NO,,源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5
ods_mariadb_2b,ods_a168_play_set,2,dt,date,NO,,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天
ods_mariadb_2b,ods_a168_play_set,3,ps001,varchar,YES,,source_type=int(11); id
ods_mariadb_2b,ods_a168_play_set,4,ps002,varchar,YES,,source_type=int(11); 類別
ods_mariadb_2b,ods_a168_play_set,5,ps003,varchar,YES,,"source_type=decimal(16,2); 退水"
ods_mariadb_2b,ods_a168_play_set,6,ps004,varchar,YES,,source_type=int(11); 最小押分
ods_mariadb_2b,ods_a168_play_set,7,ps005,varchar,YES,,source_type=int(11); 最大押分
ods_mariadb_2b,ods_a168_play_set,8,ps006,varchar,YES,,source_type=int(11); 押分倍數
ods_mariadb_2b,ods_a168_play_set,9,ps007,varchar,YES,,source_type=int(11); 最大押分02
ods_mariadb_2b,ods_a168_play_set,10,ps008,varchar,YES,,source_type=int(11); 最大押分03
ods_mariadb_2b,ods_a168_play_set,11,ps009,varchar,YES,,source_type=int(11); 最大押分04
ods_mariadb_2b,ods_a168_play_set,12,ps010,varchar,YES,,source_type=int(11); 最大押分05
ods_mariadb_2b,ods_a168_play_set,13,ps011,varchar,YES,,source_type=int(11); 最大押分06
ods_mariadb_2b,ods_a168_play_set,14,displayname,varchar,YES,,source_type=varchar(50); 遊戲顯示名
ods_mariadb_2b,ods_a168_play_set,15,source_db,varchar,YES,,来源库
ods_mariadb_2b,ods_a168_play_set,16,source_table,varchar,YES,,来源表
ods_mariadb_2b,ods_a168_play_set,17,ods_table_name,varchar,YES,,ODS表名
ods_mariadb_2b,ods_a168_play_set,18,sync_time,datetime,YES,,同步时间
ods_mariadb_2b,ods_a168_realtimebet,1,__source_pk,varchar,NO,,源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5
ods_mariadb_2b,ods_a168_realtimebet,2,dt,date,NO,,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天
ods_mariadb_2b,ods_a168_realtimebet,3,rtb01,varchar,YES,,source_type=int(11); mid
ods_mariadb_2b,ods_a168_realtimebet,4,rtb02,varchar,YES,,source_type=int(11); gid
ods_mariadb_2b,ods_a168_realtimebet,5,rtb03,varchar,YES,,source_type=int(11); 場次
ods_mariadb_2b,ods_a168_realtimebet,6,rtb04,varchar,YES,,source_type=int(11); 子場次
ods_mariadb_2b,ods_a168_realtimebet,7,rtb05,varchar,YES,,source_type=int(11); 桌號
ods_mariadb_2b,ods_a168_realtimebet,8,rtb06,varchar,YES,,source_type=varchar(20); IP
ods_mariadb_2b,ods_a168_realtimebet,9,rtb07,varchar,YES,,source_type=datetime; 登入時間
ods_mariadb_2b,ods_a168_realtimebet,10,rtb08,varchar,YES,,"source_type=decimal(15,2); 下注金額"
ods_mariadb_2b,ods_a168_realtimebet,11,rtb09,varchar,YES,,source_type=varchar(500); 下注內容
ods_mariadb_2b,ods_a168_realtimebet,12,rtb10,varchar,YES,,"source_type=decimal(15,4); 目前額度"
ods_mariadb_2b,ods_a168_realtimebet,13,rtb11,varchar,YES,,source_type=text; user_agent
ods_mariadb_2b,ods_a168_realtimebet,14,rtb12,varchar,YES,,source_type=int(11); 連續未下注次數
ods_mariadb_2b,ods_a168_realtimebet,15,source_db,varchar,YES,,来源库
ods_mariadb_2b,ods_a168_realtimebet,16,source_table,varchar,YES,,来源表
ods_mariadb_2b,ods_a168_realtimebet,17,ods_table_name,varchar,YES,,ODS表名
ods_mariadb_2b,ods_a168_realtimebet,18,sync_time,datetime,YES,,同步时间
ods_mariadb_2b,ods_a168_realtimelobby,1,__source_pk,varchar,NO,,源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5
ods_mariadb_2b,ods_a168_realtimelobby,2,dt,date,NO,,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天
ods_mariadb_2b,ods_a168_realtimelobby,3,rtl01,varchar,YES,,source_type=int(11); mid
ods_mariadb_2b,ods_a168_realtimelobby,4,rtl02,varchar,YES,,source_type=varchar(20); IP
ods_mariadb_2b,ods_a168_realtimelobby,5,rtl03,varchar,YES,,source_type=datetime; 登入時間
ods_mariadb_2b,ods_a168_realtimelobby,6,rtl04,varchar,YES,,"source_type=decimal(15,2); 目前額度"
ods_mariadb_2b,ods_a168_realtimelobby,7,rtl05,varchar,YES,,source_type=text; user_agent
ods_mariadb_2b,ods_a168_realtimelobby,8,rtl06,varchar,YES,,source_type=varchar(36); 主機識別編號
ods_mariadb_2b,ods_a168_realtimelobby,9,source_db,varchar,YES,,来源库
ods_mariadb_2b,ods_a168_realtimelobby,10,source_table,varchar,YES,,来源表
ods_mariadb_2b,ods_a168_realtimelobby,11,ods_table_name,varchar,YES,,ODS表名
ods_mariadb_2b,ods_a168_realtimelobby,12,sync_time,datetime,YES,,同步时间
ods_mariadb_2b,ods_a168_realtimelog,1,__source_pk,varchar,NO,,源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5
ods_mariadb_2b,ods_a168_realtimelog,2,dt,date,NO,,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天
ods_mariadb_2b,ods_a168_realtimelog,3,id,varchar,YES,,source_type=int(11); 
ods_mariadb_2b,ods_a168_realtimelog,4,total,varchar,YES,,source_type=int(11); 
ods_mariadb_2b,ods_a168_realtimelog,5,gameTotal,varchar,YES,,source_type=text; 遊戲總人數
ods_mariadb_2b,ods_a168_realtimelog,6,currencyTotal,varchar,YES,,source_type=text; 幣別總人數
ods_mariadb_2b,ods_a168_realtimelog,7,reset,varchar,YES,,source_type=int(11); 
ods_mariadb_2b,ods_a168_realtimelog,8,cancel,varchar,YES,,source_type=int(11); 
ods_mariadb_2b,ods_a168_realtimelog,9,betmember,varchar,YES,,source_type=int(11); 本日累計投注人數
ods_mariadb_2b,ods_a168_realtimelog,10,betamount,varchar,YES,,"source_type=decimal(11,2); 本日累計投注金額"
ods_mariadb_2b,ods_a168_realtimelog,11,time,varchar,YES,,source_type=datetime; 
ods_mariadb_2b,ods_a168_realtimelog,12,source_db,varchar,YES,,来源库
ods_mariadb_2b,ods_a168_realtimelog,13,source_table,varchar,YES,,来源表
ods_mariadb_2b,ods_a168_realtimelog,14,ods_table_name,varchar,YES,,ODS表名
ods_mariadb_2b,ods_a168_realtimelog,15,sync_time,datetime,YES,,同步时间
ods_mariadb_2b,ods_a168_risklist,1,__source_pk,varchar,NO,,源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5
ods_mariadb_2b,ods_a168_risklist,2,dt,date,NO,,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天
ods_mariadb_2b,ods_a168_risklist,3,bet01,varchar,YES,,source_type=bigint(20); 注單編號
ods_mariadb_2b,ods_a168_risklist,4,op,varchar,YES,,source_type=int(11); 操作者(管理員)
ods_mariadb_2b,ods_a168_risklist,5,optime,varchar,YES,,source_type=datetime; 操作時間
ods_mariadb_2b,ods_a168_risklist,6,source_db,varchar,YES,,来源库
ods_mariadb_2b,ods_a168_risklist,7,source_table,varchar,YES,,来源表
ods_mariadb_2b,ods_a168_risklist,8,ods_table_name,varchar,YES,,ODS表名
ods_mariadb_2b,ods_a168_risklist,9,sync_time,datetime,YES,,同步时间
ods_mariadb_2b,ods_a168_roles,1,__source_pk,varchar,NO,,源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5
ods_mariadb_2b,ods_a168_roles,2,dt,date,NO,,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天
ods_mariadb_2b,ods_a168_roles,3,id,varchar,YES,,source_type=int(11); 
ods_mariadb_2b,ods_a168_roles,4,name,varchar,YES,,source_type=varchar(50); 角色名稱
ods_mariadb_2b,ods_a168_roles,5,displayname,varchar,YES,,source_type=varchar(50); 顯示的名稱
ods_mariadb_2b,ods_a168_roles,6,lastmodifytime,varchar,YES,,source_type=timestamp; 
ods_mariadb_2b,ods_a168_roles,7,source_db,varchar,YES,,来源库
ods_mariadb_2b,ods_a168_roles,8,source_table,varchar,YES,,来源表
ods_mariadb_2b,ods_a168_roles,9,ods_table_name,varchar,YES,,ODS表名
ods_mariadb_2b,ods_a168_roles,10,sync_time,datetime,YES,,同步时间
ods_mariadb_2b,ods_a168_shuffle_gid,1,__source_pk,varchar,NO,,源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5
ods_mariadb_2b,ods_a168_shuffle_gid,2,dt,date,NO,,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天
ods_mariadb_2b,ods_a168_shuffle_gid,3,gid,varchar,YES,,source_type=int(11); 
ods_mariadb_2b,ods_a168_shuffle_gid,4,name,varchar,YES,,source_type=varchar(100); 
ods_mariadb_2b,ods_a168_shuffle_gid,5,source_db,varchar,YES,,来源库
ods_mariadb_2b,ods_a168_shuffle_gid,6,source_table,varchar,YES,,来源表
ods_mariadb_2b,ods_a168_shuffle_gid,7,ods_table_name,varchar,YES,,ODS表名
ods_mariadb_2b,ods_a168_shuffle_gid,8,sync_time,datetime,YES,,同步时间
ods_mariadb_2b,ods_a168_shuffle_info,1,__source_pk,varchar,NO,,源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5
ods_mariadb_2b,ods_a168_shuffle_info,2,dt,date,NO,,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天
ods_mariadb_2b,ods_a168_shuffle_info,3,id,varchar,YES,,source_type=bigint(20); 
ods_mariadb_2b,ods_a168_shuffle_info,4,roomTable,varchar,YES,,source_type=varchar(20); 
ods_mariadb_2b,ods_a168_shuffle_info,5,addtime,varchar,YES,,source_type=datetime; 
ods_mariadb_2b,ods_a168_shuffle_info,6,status,varchar,YES,,source_type=int(11); 0:洗牌中 1:可上桌 2:上桌中 3:已上桌 4:已完成
ods_mariadb_2b,ods_a168_shuffle_info,7,gid,varchar,YES,,source_type=int(11); 
ods_mariadb_2b,ods_a168_shuffle_info,8,tableid,varchar,YES,,source_type=int(11); 
ods_mariadb_2b,ods_a168_shuffle_info,9,frequency,varchar,YES,,source_type=int(11); 
ods_mariadb_2b,ods_a168_shuffle_info,10,log,varchar,YES,,source_type=text; 
ods_mariadb_2b,ods_a168_shuffle_info,11,shoe,varchar,YES,,source_type=varchar(20); 
ods_mariadb_2b,ods_a168_shuffle_info,12,shoeTime,varchar,YES,,source_type=datetime; 
ods_mariadb_2b,ods_a168_shuffle_info,13,shuffler1,varchar,YES,,source_type=varchar(20); 
ods_mariadb_2b,ods_a168_shuffle_info,14,shuffler1Time,varchar,YES,,source_type=datetime; 
ods_mariadb_2b,ods_a168_shuffle_info,15,sup1,varchar,YES,,source_type=varchar(20); 
ods_mariadb_2b,ods_a168_shuffle_info,16,sup1Time,varchar,YES,,source_type=datetime; 
ods_mariadb_2b,ods_a168_shuffle_info,17,shuffler2,varchar,YES,,source_type=varchar(20); 
ods_mariadb_2b,ods_a168_shuffle_info,18,shuffler2Time,varchar,YES,,source_type=datetime; 
ods_mariadb_2b,ods_a168_shuffle_info,19,sup2,varchar,YES,,source_type=varchar(20); 
ods_mariadb_2b,ods_a168_shuffle_info,20,sup2Time,varchar,YES,,source_type=datetime; 
ods_mariadb_2b,ods_a168_shuffle_info,21,style,varchar,YES,,source_type=varchar(10); 
ods_mariadb_2b,ods_a168_shuffle_info,22,styleTime,varchar,YES,,source_type=datetime; 
ods_mariadb_2b,ods_a168_shuffle_info,23,supCheckIn,varchar,YES,,source_type=varchar(20); 
ods_mariadb_2b,ods_a168_shuffle_info,24,supCheckInTime,varchar,YES,,source_type=datetime; 
ods_mariadb_2b,ods_a168_shuffle_info,25,dealerCheckIn,varchar,YES,,source_type=varchar(20); 
ods_mariadb_2b,ods_a168_shuffle_info,26,dealerCheckInTime,varchar,YES,,source_type=datetime; 
ods_mariadb_2b,ods_a168_shuffle_info,27,supCheckOut,varchar,YES,,source_type=varchar(20); 
ods_mariadb_2b,ods_a168_shuffle_info,28,supCheckOutTime,varchar,YES,,source_type=datetime; 
ods_mariadb_2b,ods_a168_shuffle_info,29,dealerCheckOut,varchar,YES,,source_type=varchar(20); 
ods_mariadb_2b,ods_a168_shuffle_info,30,dealerCheckOutTime,varchar,YES,,source_type=datetime; 
ods_mariadb_2b,ods_a168_shuffle_info,31,source_db,varchar,YES,,来源库
ods_mariadb_2b,ods_a168_shuffle_info,32,source_table,varchar,YES,,来源表
ods_mariadb_2b,ods_a168_shuffle_info,33,ods_table_name,varchar,YES,,ODS表名
ods_mariadb_2b,ods_a168_shuffle_info,34,sync_time,datetime,YES,,同步时间
ods_mariadb_2b,ods_a168_site,1,__source_pk,varchar,NO,,源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5
ods_mariadb_2b,ods_a168_site,2,dt,date,NO,,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天
ods_mariadb_2b,ods_a168_site,3,sn,varchar,YES,,source_type=int(11); 
ods_mariadb_2b,ods_a168_site,4,value,varchar,YES,,source_type=varchar(50); 
ods_mariadb_2b,ods_a168_site,5,source_db,varchar,YES,,来源库
ods_mariadb_2b,ods_a168_site,6,source_table,varchar,YES,,来源表
ods_mariadb_2b,ods_a168_site,7,ods_table_name,varchar,YES,,ODS表名
ods_mariadb_2b,ods_a168_site,8,sync_time,datetime,YES,,同步时间
ods_mariadb_2b,ods_a168_sms_setting,1,__source_pk,varchar,NO,,源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5
ods_mariadb_2b,ods_a168_sms_setting,2,dt,date,NO,,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天
ods_mariadb_2b,ods_a168_sms_setting,3,id,varchar,YES,,source_type=int(11); 編號
ods_mariadb_2b,ods_a168_sms_setting,4,name,varchar,YES,,source_type=varchar(20); 名稱
ods_mariadb_2b,ods_a168_sms_setting,5,code,varchar,YES,,source_type=varchar(10); 代碼
ods_mariadb_2b,ods_a168_sms_setting,6,username,varchar,YES,,source_type=varchar(20); 帳號
ods_mariadb_2b,ods_a168_sms_setting,7,password,varchar,YES,,source_type=varchar(20); 密碼
ods_mariadb_2b,ods_a168_sms_setting,8,apikey,varchar,YES,,source_type=varchar(50); api key
ods_mariadb_2b,ods_a168_sms_setting,9,content,varchar,YES,,source_type=varchar(1000); 傳送文本內容
ods_mariadb_2b,ods_a168_sms_setting,10,length,varchar,YES,,source_type=int(2); 驗證碼長度
ods_mariadb_2b,ods_a168_sms_setting,11,format,varchar,YES,,source_type=int(1); 驗證碼的格式 1:英文+數字 2:英文 3:數字
ods_mariadb_2b,ods_a168_sms_setting,12,expireTime,varchar,YES,,source_type=int(4); 驗證碼有效時間
ods_mariadb_2b,ods_a168_sms_setting,13,limitTime,varchar,YES,,"source_type=int(4); 時間內不可重新發送的秒數, 0:不限制"
ods_mariadb_2b,ods_a168_sms_setting,14,noticeNumber,varchar,YES,,source_type=varchar(20); 接收提醒號碼
ods_mariadb_2b,ods_a168_sms_setting,15,noticeBalance,varchar,YES,,"source_type=decimal(4,2); 提醒餘額"
ods_mariadb_2b,ods_a168_sms_setting,16,source_db,varchar,YES,,来源库
ods_mariadb_2b,ods_a168_sms_setting,17,source_table,varchar,YES,,来源表
ods_mariadb_2b,ods_a168_sms_setting,18,ods_table_name,varchar,YES,,ODS表名
ods_mariadb_2b,ods_a168_sms_setting,19,sync_time,datetime,YES,,同步时间
ods_mariadb_2b,ods_a168_stream,1,__source_pk,varchar,NO,,源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5
ods_mariadb_2b,ods_a168_stream,2,dt,date,NO,,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天
ods_mariadb_2b,ods_a168_stream,3,id,varchar,YES,,source_type=int(11); 
